"box_id","address","value","creation_height","settlement_height","date"
"6e143e27ffc7931e80d0fae6361df7c587d644c1d734a8943a28d202e0ba3488","88dhgzEuTXaPymW8s7KtcdVjx1crhcnn9Bgv9Z8FwyE2XZNKBNEUxLNg4gXWtuLQzHqmSrc18ngWQVUH",67500000000,18,18,"2019-07-01 11:05:41+00"
"4c239cf7979aee09b51075edf22f7ec992129b2e135a943bc7aa20ce9a822e5f","9f9oywrpfnBiZ3xLUV8KxLyBqxgEYyFYjCHL6Bva4YPKRwJyQXB",505900000,16775,16777,"2019-07-24 17:15:54+00"
"29483fe64faa5158ca935237d1094aad5fd063e2127582378240178d1c4851ce","9i2wPc9fgtPpXrabTQeho7KUxzXqTB8iJFjr6X3V1hVf4GkH8ww",510000000,17397,17399,"2019-07-25 13:25:34+00"
"c158255c3e900e104ea32db56f3fb263428cd820bf10da26fc7c6d63b7569662","9fZ4wvGNVnsgSZ4BWARcnnZyoDcsSrXZbTyww8wjRfomhZuHqjo",5000000000,45233,45235,"2019-09-02 07:06:38+00"
"4883f580646dbcda010f0420fe53e9e22d5a9be8dbfb3426bc6155a068a30ef4","9fQyGLRHWfHY3t1aCHJXE4Wq2mUhAts6bngmJ19ZBy2iS4BwksT",859000000,56952,56958,"2019-09-18 10:17:36+00"
"cd92d257ee2421b75ef9f7dd12e334bdd70df3646b466fd58dfd1240a09f32a1","9f2jcHgXDTqaSbpVcz18EoURdwXfLfJmKa3rJ2vQCtPqL3Uz23T",200000000,57027,57029,"2019-09-18 12:39:08+00"
"7d4e329e1c3ea9988da2a11eff65bb8d8bcfe98e1f2ea45b82ecda448a585438","9hEE5WbJdaR337Q5ereCpfbVzyv1cozPbgQpVZ4iRe3nrYfWH5q",100000,46640,46642,"2019-09-04 07:51:36+00"
"fd865b218e24d6c1d0627cf67588f4968a81d6e25c84d31becf5f004e3bd9ed5","88dhgzEuTXaPyyM4rt6HU4Lkv6sW7hrsSzUb7N8dKfR133ohHAC8hUshfXrwnP2b2VUK9vhCsY5AZJk6",67500000000,91592,91592,"2019-11-05 14:43:11+00"
"328249ceddd2dc43bde86bac29ff65db06b934dfb7d5edcbdf52cbffcd210278","88dhgzEuTXaPyyM4rt6HU4Lkv6sW7hrsSzUb7N8dKfR133ohHAC8hUshfXrwnP2b2VUK9vhCsY5AZJk6",67500000000,64748,64748,"2019-09-29 14:19:12+00"
"7ba96bb471f0575aacfdf3cdbbff9a119ab7ddce7ba563aad909ffbcc9243a9e","9fgmjSYLTZ49PcLZNvvfKJ5LWwB8XYZFPYMQUnm68siwdbbuuwV",111000000,87227,87229,"2019-10-30 13:06:50+00"
"1c46dba94541854792cb8e0062f111665b1b40b30c93b20e1a020e992af2aaa0","9fnuM6r75vc9ZWr1sM37YLmghCwWnBjvGnXEYGUPjcRhN3957z7",96942400,96844,96846,"2019-11-12 20:44:16+00"
"a384941f57551aac01b33abed5a8192d2376a87652a0fb293cfdc80173f228bf","9fyfJQUa2kNMByaNu1NwvXzuwUVAd2HUYYBFw3CMX2aSQNUCS44",100000000000,88802,88804,"2019-11-01 20:07:39+00"
"46ee9b581363a31fe311884ea105a901ebed19a42f59b8c909cc3e746796900f","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,127452,127454,"2019-12-25 11:33:08+00"
"c6ed610dbd42822eb0c2a9ac4947f4911c6a441cfb0a3e612c12051410f23f42","88dhgzEuTXaVHQ7ZWeiDhDhCrakgvjHALT6LaTBmFoJCnHNjqAXuqEHVpg3qecUVMjYM8LLiyJbPXjTD",1100000,121579,122301,"2019-12-18 13:26:03+00"
"d09904e98ffa72e48a412184abed0ea1cb256c20743d14830f81fb5f384a75d4","9ghmd4QqqMYVDsZ8t4bZFqDCGtM5dh5UQjakKGBPRWgsYzBN9CP",398000000,1000,4413,"2019-07-04 09:39:32+00"
"635bddd86e3c3f9e71da03b96c300811e23be45c6a420524771a9639d6aebb5b","9fDqwt7eFAEXf9cvnijFHbmEmC5c3NVCtwsEW1ti849KT5ETNFE",9000000,4461,4463,"2019-07-04 12:13:40+00"
"fd7492d110aab0696475de28010bb4eac35d32bdce015f4f5062af26d2e10e12","9etpQi3xzkZChpgB3zUKJs2eSVhxwbifJFsZjL7pvygiYwJY47o",996000000,5593,5597,"2019-07-06 18:46:10+00"
"df1837cbfd4a3d2ec99e0a4417a293ead184d82d91824a152fec662c8a7e9c09","9fLuWKGkrC8G64cU4dv9udskMSihjxhtWCckEqrr8jxBnvD5S9T",2280000,15992,15994,"2019-07-23 14:48:42+00"
"0f316935c6b5fb9d2bb81ca436c34b20d647469cff148a7b25a6427f6b9e29a6","88dhgzEuTXaPyyM4rt6HU4Lkv6sW7hrsSzUb7N8dKfR133ohHAC8hUshfXrwnP2b2VUK9vhCsY5AZJk6",67500000000,8197,8197,"2019-07-11 20:27:41+00"
"b501657ca4bba448340b781dda228c03e60eae31671c65d213f8605f9b5c860e","88dhgzEuTXaUFH5fTaswDfaZbfQ6tWociwn7boMzZK6xhMrwZLvCFkiEBQ7Q7sYrCGeDQRuveN6WPs7Z",67500000000,10523,10523,"2019-07-16 00:00:51+00"
"9827e121d72854ee5a12b7bb13dea3f810cf2923cfe29344f5b437d522067461","9fCYfBpkHrfATcYnpscYGjeC39D14cw7qjrUYpxwXFThp1pt1SA",29100000,32093,32096,"2019-08-14 16:17:23+00"
"1f9e2e566ccd5a49675a15ac324a6b130a95a0bae33dec71ed6df24a56a27984","9fCYfBpkHrfATcYnpscYGjeC39D14cw7qjrUYpxwXFThp1pt1SA",99000000,32725,32727,"2019-08-15 13:51:26+00"
"5a584b7bd086f94f2045f94a2695da87be0bd094b9303a6dee8ddc0101b35f51","9fCYfBpkHrfATcYnpscYGjeC39D14cw7qjrUYpxwXFThp1pt1SA",99000000,32764,32766,"2019-08-15 15:33:21+00"
"8a0eff8ca0759cfd7fadf7f472a5821507be40af5f0f6eac7d13c2417d05c77a","9giTRQvSaAjfSGXZgSV1jE6JyNPv8kYdGmxn3qDYT4cF6oTEumS",4993946720,36868,36880,"2019-08-21 18:51:32+00"
"f9a2054f93bb10a539d910b21332dcb1feed4c7a9c736484cbfec67ad1d706dd","88dhgzEuTXaRqsp2nZs1uBNYedZFyCwTp7hYjWk23xt1pysyA1Roe5XawKRa7Y3cf6x12vErz6Afsbuw",67500000000,33003,33003,"2019-08-15 23:44:56+00"
"092a8378628e6171dc173c58377b644a8d87252e0ca34212272e11fe4e612dd7","88dhgzEuTXaPyyM4rt6HU4Lkv6sW7hrsSzUb7N8dKfR133ohHAC8hUshfXrwnP2b2VUK9vhCsY5AZJk6",67500000000,46833,46833,"2019-09-04 14:39:21+00"
"49b0f682c3889010edb3d51b10bcc81964fde586b2df44533c1fc2157bf32d5a","9gmivCMDsmfiSeg6SWBvXSVwtobuEKBn6aVnJTA4SnN4TZgNYH9",3398700000,53471,53473,"2019-09-13 13:36:06+00"
"e2f8cf80166b8a09cbbf90acd4b7402b7e4fe5a051828c8d9bc94caec6c875bb","GB3kh2iv5KJX4cxunDmKLWjYLkQSMRhiJMpd46W4NhxrciWpeXdnJAbwcYHxcfQhUQ5UhpvyW74ngKbacxAy5FmQQZ3c4mXamLNeELqxv4m65WJbNfBtj7H4GdDXyTDs5Tf8p2JvSzQARkY3",60000000000,54222,54224,"2019-09-14 13:45:37+00"
"1c61889ab7d47ce1436fcf5a8cbb70803bb81b23db76668051713ec96a2acb77","9fyfJQUa2kNMByaNu1NwvXzuwUVAd2HUYYBFw3CMX2aSQNUCS44",998000000,54370,54372,"2019-09-14 18:25:53+00"
"916830cd81e0b0973b3b6bc2c53b89d5121ebf926cdd87c5bebd951acf6e6136","9fyfJQUa2kNMByaNu1NwvXzuwUVAd2HUYYBFw3CMX2aSQNUCS44",1000000,54370,54372,"2019-09-14 18:25:53+00"
"bd025a9e96f0118fa7e59eaab801cb9c33d28084bd74619c2d5ceabc67c7dfdf","9fQPwqmMAEQTesfPX2Gpe1hcFPfjta9SbWsK6ymdJfXJsmjbL3N",1456993000000,60290,60292,"2019-09-23 02:00:59+00"
"4d09c9b5334e7e5c7bb992576cc5cd6b4e331542e0d43d7e588ce904f9cf9b02","9fQPwqmMAEQTesfPX2Gpe1hcFPfjta9SbWsK6ymdJfXJsmjbL3N",20000000000,60772,60774,"2019-09-23 17:46:23+00"
"0cde48d0f8a78165569f009b46f38b1f11585f8d22aaafab27c21c2e1110006e","9gWKbgdrDhK2W4gBHFfXmuVomJeub99VVFs2PgE8mqbScDLWqVb",535600000,80360,80362,"2019-10-21 03:00:02+00"
"c650b8e18cb88574dd945bcae26c089e728dc6ab4d84ffac3ad340edb6204e81","9gX2d3ofwAHden2j3sgcmavdTRx7WiQKZwyAkaND227XJk5Su1t",1795000000,80360,80362,"2019-10-21 03:00:02+00"
"b6ec04b6a725ba916c3f3f3179ab27da6314770b63dd5b3dfb550e8d94915fe4","9gErU5dnb4ZxNMg1spc8DrGWCZy2JZp9v4pysfj9uC1A35aKK1N",1000000000,79222,82588,"2019-10-24 03:58:51+00"
"849b988561b47fa0b0ffec07fff6ad5d97a9c87512b7727c03c8c9069e09c85d","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128922,128924,"2019-12-27 12:10:59+00"
"a8453044e1ac4d3b0bfbd2fc754c466d3470722840aaeb7eee9c421e036605f7","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128927,128929,"2019-12-27 12:25:23+00"
"0e36458cf770272347896669c9d495a6713222039f4b2fb3f7086a7f0bbdd7cc","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128946,128948,"2019-12-27 12:58:36+00"
"976c21fbd859cca4113a0711706c33b3d1f1052958a0196d61480f4b950fdf91","9f4QF8AD1nQ3nJahQVkMj8hFSVVzVom77b52JU7EW71Zexg6N8v",4981000000,130509,130511,"2019-12-29 16:30:52+00"
"eea4af57d5bb1fab2edb67fc7d280efc0239cc4a17fc39d0b92d84a77f4126f8","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,131065,131067,"2019-12-30 10:09:19+00"
"844b8fdb9896f92a453e348ac3c6a0439c77de0488bd5f23b01a0780908d91da","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,956,956,"2019-07-01 12:54:26+00"
"62bebcc1a382b4723e3457a731e05d8ae7925da692891419a0edb2d06d72fb24","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,685,685,"2019-07-01 12:24:36+00"
"350ae91061f4654a2153ae22f6beafbc21ec4522f61a7c9f513a4eacce99c90b","88dhgzEuTXaV1jc4QY3z9heeEEmTgXexfc1JhGZ9QKbS5aZNFpYh9CXfGWJ9SEFwUidHN5fCWjTVhD4r",67500000000,974,974,"2019-07-01 12:56:31+00"
"9c8898af49027e6d6b2c0165fc8aca8c492fdb03cbb0cae09800ff73f2adfe65","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1034,1034,"2019-07-01 13:03:25+00"
"b8de021d48c106d0338825b6a0876b73d669549fd504f96b22f9ac247c7a737e","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,801,801,"2019-07-01 12:37:27+00"
"79b463613906429b3783986362bcc32f6329e7ee7ecc4ce84444b96f28d9e2a1","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1154,1154,"2019-07-01 13:16:54+00"
"d7586b4fde6b86602a9773e9c689028bd8737970e3d03dbf19cc39191f9277a0","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1171,1171,"2019-07-01 13:18:53+00"
"9851da0660534cd61ba546287224593e9d83a23c2e5ddaa69efffbacb2658bad","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,833,833,"2019-07-01 12:40:54+00"
"6952ea496374251b9e0e1901711eccf91971304645f52d8de4b5643c1c7dea9c","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1184,1184,"2019-07-01 13:20:15+00"
"162c39e4d094fc12073fb09a8f7ecec438f0d5f94bb4bf9f5805ffa9cff56606","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1201,1201,"2019-07-01 13:22:01+00"
"87345d30ef5473541253e46b4d7213883632c799e5bd3138c7bc9a17ac5ef9fd","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1219,1219,"2019-07-01 13:23:50+00"
"78ea1d37c71e564947e73dc355abe19b7ca94595ce2752b4c7d9ba6ddc52789a","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,866,866,"2019-07-01 12:44:31+00"
"03177785fee19e79890c29fac922a9a98b2069c817a0f248226b9814b347b6a6","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,877,877,"2019-07-01 12:45:49+00"
"b4d9cdfe118e181eb1368d0c382b685f49f965e21452cc8d2f8b075f8ee2cb1c","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,880,880,"2019-07-01 12:46:07+00"
"04366deecadd69f2da0fdbde40cf9c1500bb65e2db1a5abfefd7f89c07b0afc4","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,881,881,"2019-07-01 12:46:11+00"
"4e6ffd8e673fb45f8d32660ee7d51f8d96eb6a47b8fa37bb6c32d530c0cfc85e","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,632,632,"2019-07-01 12:18:48+00"
"803c941128d358aba8118e8b620d9421274cb7df9fa28e5e2e56e514c92c0cde","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,643,643,"2019-07-01 12:19:55+00"
"06949bf6e43f8b3a7940c92e96cb4b8f3793e3acfd21b9992102e87bdb4e2547","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,910,910,"2019-07-01 12:49:22+00"
"321cb7e886d2a5c68d6146bec28e187c53fd2436962c5a3a390431c1c4867889","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,917,917,"2019-07-01 12:50:14+00"
"713a17a6a6bf20fe52f6c8bf9ff6182da0f0f47061f1591f36852837b731ceb4","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,929,929,"2019-07-01 12:51:25+00"
"961e20421d0a47d8515cfddac9252828d1b5fc3f657ceb59f9ac376870bf52e9","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,940,940,"2019-07-01 12:52:37+00"
"2430e914c024f89f44311f18b2feb91d2c2057c6e9afb048a5ef47f26f1853b3","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1096,1096,"2019-07-01 13:10:17+00"
"f467389ea44a8dc4529d6b9100ab0e1583dd86eb869038bf7665f22a45907ec1","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1138,1138,"2019-07-01 13:15:11+00"
"9f46e5b4aad9899d751a941f8a80b569fa1b9eb4cab6ff1882eacdbfcd90c33f","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1211,1211,"2019-07-01 13:22:57+00"
"2cbd2f514d45e46be8a1f7fe2990bd7398f32ac0e74611d67d1d10dccd911d7f","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1251,1251,"2019-07-01 13:27:23+00"
"57bfaae0b0926d78c043102d2010cab1094c80efe12436c46ed144803251f267","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1561,1561,"2019-07-01 14:03:20+00"
"80b45b83fe6bc75f0499f7748ebb34819855c4fde182148bbc1de2ba6fb2b917","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1577,1577,"2019-07-01 14:05:03+00"
"5750bcd545ec865f966858401d9e49fc11696e8875454786e685360fb5aa1a99","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1580,1580,"2019-07-01 14:05:27+00"
"266d7730b96bb7a62cc62d26324f89c32c8e366f248a85fd9a25bb8274549375","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1598,1598,"2019-07-01 14:07:26+00"
"61b55992e1e02ba65fe10ff28ef0fbc02b02d03db83d6486bcea4205c559a255","9hDYNeBdMogmvwUY5ifBhAQUdHSvBhX3FzmK28ofFNXXaUP9BjF",1000000000,5853,6015,"2019-07-07 14:51:58+00"
"fb0dfd715bc62d3942ee66452c18ad92d75f92018504ac19a6282eba1ff7aefa","88dhgzEuTXaSa41CbUQ7LX77eiZ1wXdHVte6DbsAAYgF9EXW7tKGJEE8oarUBo6DsNnnq85nj3aqVa8h",67500000000,2683,2683,"2019-07-01 19:27:48+00"
"302249a90782854182523991f1a74f1921072f284d6dcccb43dc9c10d3b7978c","88dhgzEuTXaTBG3tp491WNhoUz73Ab6FNSGrGiwfBqZDKvBm3ya6Wq2yMVCmepTj6gkPZr4WoVjpeZFH",67500000000,3201,3201,"2019-07-02 02:59:45+00"
"a26307f607dedc5e7fe919706242644b8bf6cea67d246c29bd26d7a0595c3c20","88dhgzEuTXaTBG3tp491WNhoUz73Ab6FNSGrGiwfBqZDKvBm3ya6Wq2yMVCmepTj6gkPZr4WoVjpeZFH",67500000000,3252,3252,"2019-07-02 04:49:55+00"
"9d14f7e87f610ff224b8a78ed1b8124a6ffbc4dcce99a2d62d3014331e77f2c0","9hwtoj57fX3NSPNdvcszq3JB1mkf5suyzvGmwR6RfAjHgpfsePy",497000000,4099,4101,"2019-07-03 18:46:32+00"
"2a30e14fe255c031342a3dabbeb63ae88618e48edef9bd8d2b246ea9e5c32639","9hkwGbcz95S4UApkSergL14Nh1zLi5RgwP7B9BMTBuCESWKpztu",2992000000,28233,28235,"2019-08-08 22:02:23+00"
"9141d05f7255665af7b04cd28d0c2498d6df04d23d443817d161d3f370bf5c27","9fCYfBpkHrfATcYnpscYGjeC39D14cw7qjrUYpxwXFThp1pt1SA",99000000,35437,35439,"2019-08-19 14:31:48+00"
"6e47a328ddbe426da309e9414bc6eeb66041edf0baf9c607bc8cee89a847b05c","9hR8SC8GcPfse8vScLZ6fNkn8JtaQZgnKziqoQ3H5SPCPtY5JgC",2000000,72051,72053,"2019-10-09 08:05:35+00"
"3e23be33b4250abf502abd00114589bc821a8bdc8244b3d6c1abdd048953e782","9hR8SC8GcPfse8vScLZ6fNkn8JtaQZgnKziqoQ3H5SPCPtY5JgC",2000000,72057,72059,"2019-10-09 08:15:51+00"
"957aea2cd467eeef2f683796bdb1b1b413d83457d6e5088700e194fe858e089f","88dhgzEuTXaPyyM4rt6HU4Lkv6sW7hrsSzUb7N8dKfR133ohHAC8hUshfXrwnP2b2VUK9vhCsY5AZJk6",67500000000,61110,61110,"2019-09-24 04:30:30+00"
"7d8f0c762e8684b5eff9b8e9e65f4c8e79fbd4b35cc6ffefc9d03528a5db8997","9hmJkuNzhLFnBWhwKTLYc2mhANbQWHRc5hH8Arr9JvxG1WJYZR2",100000,68574,68576,"2019-10-04 11:33:17+00"
"d5391dd1a51f8042053d28fbf0b1067a558a491b1270a8ec3803caddd3daefc8","8sZ2fVu5VUQKEmWt4xRRDBYzuw5aevhhziPBDGB",100000,70157,70159,"2019-10-06 13:50:09+00"
"27ad470c565fa72b4f078442f0f8d2dd66189739c78319c0914451457c4e5c34","9gLdz13mtRDpPmToos1cnirQ7Vex128mQKDBtthaxsuV1qbTsCF",3234600,119332,119335,"2019-12-14 20:07:29+00"
"a48767dfe01e4377b6cc32a3105a85f68cc1a0614e131d825463502edd677704","9f8NAW9sYmR9px9nvqbzURZ8W9Mk5UTDdZkjYbp1ZfTVcwvU8k1",1100000,123160,123883,"2019-12-20 11:10:07+00"
"6df9dbf08b4859b7e280afbd0822dcf20dba5bf8e3e33b78fe278df6597276f1","9hHDQb26AjnJUXxcqriqY1mnhpLuUeC81C4pggtK7tupr92Ea1K",2000000,125447,125449,"2019-12-22 14:37:45+00"
"9bddb721504c865d6d3d6c499d581960b2cb0cfd61eb9942fe0b178c69d87056","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,127500,127502,"2019-12-25 12:35:43+00"
"dfdfdcf71af5fdb6460045f1d8fcd5f4eb90d69fe5a559be18ad3f826ca94cde","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128122,128124,"2019-12-26 09:55:37+00"
"cb81b8cf6d17fe363bd4709ba052f75d54420aeb9e8fc101958769b02bc62a91","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128163,128165,"2019-12-26 11:10:19+00"
"c85b943a4ca3c381ce86be14c9b34f6a01df565e392128faeaecb1b88bb4c287","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",200000,128168,128170,"2019-12-26 11:19:15+00"
"a91b4d79ccc11ea8adbddf60e6df258b38bc0157446d312f57425581a6a5fd2a","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128181,128183,"2019-12-26 11:56:27+00"
"7367de5f995544939f8558819efc0f97adcaeb5e0696d0c399eaf66c0dae2788","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128206,128208,"2019-12-26 12:27:22+00"
"ce1d3b2b0d996f45af6d99722159485560dab960af1379f4639242ef127a8420","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128218,128220,"2019-12-26 12:42:05+00"
"a4072edc60c7e0f51e0dd95922fe671f2b2f7bfb8b8f987a39d820ea0158d094","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,973,973,"2019-07-01 12:56:26+00"
"11837d6512fb0feded5972f75ddf6555387ff541b07bc0b35affac3eb219e723","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1033,1033,"2019-07-01 13:03:19+00"
"2924977d915a442c4e24313abf18d0879ba75cc84b580c8f067d1b7e91d1be52","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,757,757,"2019-07-01 12:33:03+00"
"a3c045e61e6b03e0a1727af01d54f10254b215247cc483d26a35791fae0cd229","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,761,761,"2019-07-01 12:33:30+00"
"8fb8c70d4c7dd0128c324c024054263fcf0f995f398aa67ae65d0b0972fea6ad","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,771,771,"2019-07-01 12:34:45+00"
"b187f6f1a08d07ac2a1a4aa56bb3db2f4e313c07915e28c1cba560d2a5fef716","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1106,1106,"2019-07-01 13:11:36+00"
"8f1c0557fe542dcd6315bf55dd198fbd40956c32a4b16573f941622dcff0c923","88dhgzEuTXaTBG3tp491WNhoUz73Ab6FNSGrGiwfBqZDKvBm3ya6Wq2yMVCmepTj6gkPZr4WoVjpeZFH",67500000000,2028,2028,"2019-07-01 14:56:26+00"
"95d250011b34b2b26a5bbc6efd99fa9d9f0b881ea6489ce6a3ba1f1ebf6f0468","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1153,1153,"2019-07-01 13:16:48+00"
"4df71957dd965f8c01547e6a7c367893af62ab52230b8ef340ec8c7d08b5897d","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1172,1172,"2019-07-01 13:19:01+00"
"1a0096ab10657d2ef8aac25a3d516b8ed590f72a58cfe7432ca30a31af05919b","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,887,887,"2019-07-01 12:46:40+00"
"427b939a61056b7038ffc8df36f3b9ec1f042aca57405e6beba394e1ef7fdc50","88dhgzEuTXaV3BmdZxiACfQUe3wRKQQXRf7RoNrryixXWtFMqWwrpLZAecqGdm7LKVfNGHToxnBt9WhD",67500000000,3327,3327,"2019-07-02 07:56:46+00"
